,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive
426,مريم البتول,http://www.youtube.com/channel/UCeH1ATAk-Hxt0Ui3J2qj-Sg,23 انا يا اختي ماندافع لا على الرجال لا على النساء انا نهضر الحق الجيل هذا النساء عريانة الرجال ماغاضاش بصرها مبعد يبداو العلاقات الخ مبعد تولي المشاكل يا اغتصاب قتل كيما حكاية شيماء يا امهات عازبات تولي فالشرع نقملي الطفل هو يقول ماش ولدي الخ الحل يا اختي كل واحد يرجع لدينو كل واحد يبدا بروحو يڨد روحو قبل ما ينتقد الطرف الاخر يعني انتي استري روحك واحد مايتبلاك اللي تعري روحها تحط روحها في علاقات محرمة كان تبلاوها ربي يسهل عليها اما كيما تحكي هادي مونيا هادي تاع عاجبتها الطفلة تمشي عريانة تسب فالراجل لي يشوف معاها هادي ماكانش منها,1,2020-10-20T17:25:09Z,p
427,مريم البتول,http://www.youtube.com/channel/UCeH1ATAk-Hxt0Ui3J2qj-Sg,23 شوفي يا اختي علابالك كلمة مكبوت هادي واش معناها علابالك واش عكسها عكس مكبوت يعني شابع فالحرام العياذ بالله الكبت عمرو ماكان عيب العكس احنا ديننا يوصي بالزواج للي يقدر عليه اللي مايقدرش يصوم يصوم باش يكبت رغباتو شهواتو الا تحبوه نتوما يطلقها عنان السماء رانا مسلمين نهضرو من ديننا ماشي نتبعو واش يقول الغرب الغرب راهم ماين يمشيو يشوفو العرى ملي يخلقو زيد ملي يبلغ هو يمارس فالعلاقات الغير شرعية حاشاك علاهادي كي يشوف مراة برا مايبلهاش تبانلو حاجة نورمال حتى عادو يروحو لزواج المثليين,1,2020-10-20T14:48:41Z,p
428,هذيغبعنخعفننخ هذي,http://www.youtube.com/channel/UCV8_1IbZe4-6p--ieSpjifA,روحي تنحي الكيلو للمكياج من بعد ارواح تهدري يخي شحم فايح,0,2020-10-18T11:33:54Z,p
429,Nabila Zellagui,http://www.youtube.com/channel/UCwGgbYmy6yMIbqtb1i0lqoQ,عندها الحق المجتمع تاعنا المستوى تاعو راهو في الحضيض راهو معمر بالافات الفواحش يزيد يدعى الاسلام شعب كامل قاعد في الشوارع على حافة الطرقات يعسو في النسا مطلقو وحدة الوحيدة الى ميسوفوهاش هي هاذيك المغبونة الى قاعدة تطلب متشردة واحد نيهدر يقول نعاونها يلا تدنى ليها يحب حاجة اخرى كلاب ميحشموش زيد من ذاك تجوز تلقاهم قالتلهم الفيد كارهين شوي يسويسيديو باش ينوضو يخدمو ينقو الاوساخ يديهم مكسرين,0,2020-10-18T11:17:51Z,p
430,hanni milano,http://www.youtube.com/channel/UCDYNnHYfelnUxOU-atd3hDg,ماتخافش من البحر كي يتهول خافى من كافي كي يتبدل تاريخك نعرفوه,0,2020-10-18T11:17:38Z,p
431,فارس كيمو,http://www.youtube.com/channel/UC6VmC4ZwyjVfSYqLgw7UKlQ,الحمد الله متربي كنت باغي نسبك مي نخليهلك تحرق انت فالثلاثين من عمرك ومزاا عقل جايح ومتحشمي عيب عليك كان جيت مراة ركي في دارك وتربي في ولادك قاعدة تعسي فالناس وتهدري بلا قياس مكنتش حاب نعلق مي قلقني كلامك,0,2020-10-18T10:54:49Z,p
432,salma sy,http://www.youtube.com/channel/UCnL73R6w8e7FLIb1qsntEeg,لابسة صليب في رقبتها ولا راني غالطة شوفي يابنتي الطفلة كي تولي ساطرة روحها واحد ماشوفها مي كي تولي معرية في بلاد مسلمة اسمحيلي والديها وخواتها وين علاه خلاوا تخرج هاكك,0,2020-10-18T10:47:45Z,p
433,Arya NYMERIA,http://www.youtube.com/channel/UCzzWkaEWJsRD97mIln_NtqA,كنت سترتي روحك ياوحد الخامجة كما قال ربي مايشوفوش فيك روحي شوفي ترا الا يشوفو مع وحدة متحجبة الا يشوفو فيها هكذا الذبان يحط غير على لخماج,0,2020-10-18T10:41:09Z,p
434,bonjour Ben,http://www.youtube.com/channel/UCfArO_e4bvnIBGBosgcRJmg,روحي ستري روحك قبل ما تهدري على سيدك حتى تسواي رجل يديك يا وحدة المطلوقة,1,2020-10-20T20:26:40Z,p
435,Sara Sirin,http://www.youtube.com/channel/UCrGZLKN_HmOx9z5YvpQ1XCA,روحي عاودي تجميل فمك راه اعوج ومن بعد اهدري على سيادك,0,2020-10-18T10:18:59Z,p
436,Queen bee,http://www.youtube.com/channel/UCRpf-jHDe0-9jf1lTVUMprg,صح واش قالت الرجال مروها تقيمو النسا بزاف فوق الحق حتا ولاو شي نسا يحسبو فرواحتيهم حاجة فور هي غير كوجاكة عريانة داير بيها الذبان يا الذبان,0,2020-10-18T10:15:40Z,p
437,maroua dahmani,http://www.youtube.com/channel/UCiaiwByXma9C3hc0dAXsy_g,والله غير كي طيح في راجل رخيس ومهلوس غير يعريك ويكطعك طراف طراف صدقيني هاد الجنس لي راهي تهظر عليه ميعرفش العريان من المستور ميخافش ربي او مراهوش قع سمع الرحمة في قلبو مكاش جوزي قدامو مسطورا هوا بعيد الشر يشوفك عريانا والعياذ بالله حقيقة رانا نعيشوها علاش ننكروها ربي يجيب ساعة الخير امين يارب العالمين,0,2020-10-19T10:45:28Z,p
438,khedidja allou,http://www.youtube.com/channel/UCTaM-c_tSBnOZNeWBv3rz9Q,نتي ضكا مسمية روحك امراة وانثى ناي راكي بعيدة خلاص على الانوثة ماكيش متربية ماكيش باهية وحدة خامجة تحوسي تبعدي على دين وتجبدي في لبنات باش يولو كيفك حنا دينا دين الاسلام ولازم نسترو روحانا حبيتي ولا كرهتي وكي مراهوش عاجبك الحال كان رحتي عشتي في الخارج تخرج عليك هاد العقلية وزيدي ديري مزية وبدلي دين تاعك باسكو متشرفيناش باش تكوني مسلمة,0,2020-10-18T09:14:55Z,p
439,Zinou Zinouch,http://www.youtube.com/channel/UC7vZlL3h3iqdW1lQPg7DxkQ,حنا حيوانات شوهتي خلق الله الانسان لربي كرمه تقولي عليه حيوان ربي ياخذ فيك الحق نيفو بدون اخلاق,0,2020-10-18T08:45:05Z,p
440,Souad Med,http://www.youtube.com/channel/UCgTBCRwTekVZbdXuNdh3ZZw,انقولها روحي حوسي على حاجة تقطي بها جبهة راسك هذوك سيادك لراكي تهدري عليهم,0,2020-10-18T08:31:33Z,p
441,يونس رحمة,http://www.youtube.com/channel/UCqBNJ3GFTSeVafOIOCJSjGg,ربي امر المراة تستر روحها واجب عليها والراجل يبقى راجل ماهوش ملاك لوكان نساء ستر رواحم واحد ما يشوف معاهم نصيحتي لكي روحي اقراي الدين اكي مافهما والو خلاص وكلامك دليل على جهلك غدوا عندي ربي تشوفي الكلام كيفاه راح يكون,0,2020-10-18T08:31:30Z,p
442,Salim سليم,http://www.youtube.com/channel/UCUSTIbVjtbHM6b2rVq2FE4g,اولا هي تعمل في الاعلام لازم تطلع المستوى ثانيا هي من المفروض جزايرية توصف الجزايريين بهذه الاوصاف خطا لا يغتفر ثالثا في واش عندها الحق في المتحرشين اوكي هي سافرة متبرجة علاش ما تبداش بروحها تستر روحها اولا تحترم الذوق العام نحن شعب مسلم يعني خارجة نصف عريانة تحترم نفسها الاول ثم تنتقد اللي قاعد يشوف فيها,2,2020-10-18T17:15:41Z,p
443,إنسانية حرية,http://www.youtube.com/channel/UC2rdWI-Ox2dXmc6qWWVjLtQ,شفت بلي لي كومونتار تاع النسا ضد مونية بزاف نورمالمو جيو في صفها عندها الحق في اللي قالتو ماكانش مرا تمشي في الطريق بلا ما يتبلاوها بالجلباب لا سيفيليزي كبيرة لا صغيرة الناس ولات مريضة نفسيا مكبوتة اترباو اللي يماك ختك بنتك كامل يتمشاو في الزنقة كيما دير يديرلك الناس بكري كانو النسا سيفيليزي كانو الناس مربيين يجوز كلي ما شافش دوك عينيه يخرجو الريوق يسيلو زيد كلام العار خلي لوكان كل واحد يلها في روحو تتقدم البلاد قاعدين شادين القهاوي اللسان طويل,0,2020-10-18T07:55:07Z,p
444,loulou Queen,http://www.youtube.com/channel/UCKaBrKg97L5hyEIPbWr0oYg,رخيسة بزاف مخلوعة تحكي على الحدايد الزوخ,0,2020-10-18T05:40:49Z,p
445,Mohamed Soualem,http://www.youtube.com/channel/UCRdHXsJlg7VZEqGLnjXwTVg,قحبة,0,2020-10-18T05:12:43Z,p
446,Amina Marame,http://www.youtube.com/channel/UCH2tsO06db7CjhuT7H4_NHQ,انسانة جيعانه مشي مربية تحسباها كاين غير هي فهاد الدنيا واحد مراهو سامع بيك عرت النسا ماشي ماصلا رخستي روحك بروحك,3,2020-10-18T02:07:16Z,p
447,عالم العاب,http://www.youtube.com/channel/UCKwZAQ7r0MoAHvmoykD-0UA,والله لوكان جات قدامي ماتزيدش تحلم تعيش انت ماكيش جزايرية دورجين روحي البيض متعرفيش تقليه جاية تحكيلنا الله لوكان جيتي قدام الشبيبة الله ذبحوك,4,2020-10-18T01:45:15Z,p
448,tahr lati,http://www.youtube.com/channel/UCKXaOBlX9LdI8fNUSoVWkGw,لكان قلتيها زمان نقول وي عندك الحق مي ضرك راكي تكذبي ارخس حاجة باس مع وحدة كيفك وبلاك زينة عليك ب10دج فقط ادي اللوك فيك تاعك وطيري راكي حابة ديري البوز,0,2020-10-18T01:40:52Z,p
449,Serine Ghost,http://www.youtube.com/channel/UCxAwQ81RV8jw6OUUHD843yQ,اترحمي على مروان لدارولك طريق واحد ما كان سامع بيك يا نعناعة ماتخليش كلامك كشتاء لتفسد الغلى نصيحة مني اذا كنت زينة استري روحك مالعين اذا كنت شينة استري روحك ملفضايح يتحدث السفيه بما فيه لابسة نورمالمو مراكيش متاكدة بلي لابسة ماشي كامل رجال ذيوبة ماشي كامل نساء نعجات يوسف عليه السلام زوليخة مرت عزيز مصر هي لي راودته عن نفسه ماشي هو افهمي مليح التعميم يضرك يابنت الناس الله يهديك قبل ما يديك,0,2020-10-18T01:40:33Z,p
450,cilia cilia,http://www.youtube.com/channel/UC5DvRPyxNyUWDLBvNHvqobA,اي قلبي هدي طلعوها ديوثيين وديوثات والعرايا كيفها وكان كل وحدة تخرج عريانة وماتحشمش يبصقو عليها بوحد ريووڨ تما يعرفو قيمتهم بلي هما وتوالات خير منهم وانه يحطو ارواحتيهم بلي هدا مجتمع جزايري محافظ وانه هاد بلاد طاح عليها الدم وطاح عليها رجال ونساء على جال الستر والحياء والاسلام ماتقارنش كفار بمسلمين لانه فرق كبير هادوك كفار حلو عينيهم على العرا تجيهم عادي وعندهم معتقد تاعهم عادي مي احنا لا عندنا الاسلام وشرعنا امور نمشو عليها حتى نار وجنة بين ربي طريقهم هدي وامثالها حبو نشر الفساد والعرى ونسا يحكمو في رجال هدي هي ملخر تحيا ولاد بلادنا وتحيا رجال بلاد هدي ماتلحقش رجال بلاد حتى في بول تاعهم لازم يريڨو عليها من وحد بلاصة باه تعرف قيمتها خامجة هدي نسات بلي بلاد طاح عليها دم ورجال بغات تردها بلاد كفار بزعم التحرر والعرى خامجة قتلني بالضحك هديك مونيا غول مش بن فغوول هديك حلووفة خير منها قيمتوها ولاد بلادي اخطوكم من زوبيا خامجة تروح تنقي روحها ماكياج ساترها ولابسها هدي هدفها قاع العرى والنسا تحكم في رجال شوفو حصصها يعطوكم الخبر خامجة هي وامثالها حبو التحرر ونساو ربي لعطاهم في القران كامل الحريات وشرع للمراة وحفظها وكرمها زعما هي بغات تولي سفيرة عدل للمراة جزايرية وتردلهم زعما حريتهم هي عايشة كما حيوان لامبدا لااخلاق لادين لاملة لاحرمة لاوالو وهدي شبعت لحم لحلوف ماعندهاش الغيرة لهي لا لجابوها فايحة,0,2020-10-18T01:36:29Z,p
451,ophtalmo yacine,http://www.youtube.com/channel/UC-LwtrnyStOHo32LknXb31g,الكبت دار فيك حالا يا البايرة,0,2020-10-18T01:12:07Z,p
452,Nour Houda,http://www.youtube.com/channel/UCgG4jKfuSqbtzwRVK1pC05g,قاع ماشي ملاح غير انتي اللي مليحة روحي الله يهديك مستوى متدن ماتعرفيش تهدري,0,2020-10-18T00:19:05Z,p
453,Sid Adem,http://www.youtube.com/channel/UC9w8hGgXzsyK2k-y1-ApGKw,رخيسة وجيعانة,0,2020-10-17T23:13:38Z,p
454,Hamiy Hamiya,http://www.youtube.com/channel/UCnQDMx51yVEcDJYLGBmRiAw,رسول نصح وهدر قال واش لازم يقول هنا تحبس الهدرة حنا رجال وكل راجل ضعيف من جهة الامراة قال الله تعالى ان خلقنا الانسان ضعيفا صدق الله العظيم ديجا روحي ديري حجاب قليلة الحياء كومكتبتش كلام ربي نردمك بالكفير معزة,0,2020-10-17T23:08:28Z,p
455,TMR YT,http://www.youtube.com/channel/UCdJc7wFcBMCc_opyAysgyQw,روحي عند خساني يحامي عليك,0,2020-10-17T22:57:38Z,p
456,Miloud rachdi,http://www.youtube.com/channel/UCLyqJeLxspk6-GizgL4VmWg,قالت الحقيقة برافو عليها ونتوما زبل متبغوش الحق,0,2020-10-17T22:43:42Z,p
457,Abdelhak Benyahia,http://www.youtube.com/channel/UCJ_IvRV-1CLWuj4GsfMY0YA,هاداك جاد 106 شباب عليك,0,2020-10-17T22:32:15Z,p
458,Omar Abdellah,http://www.youtube.com/channel/UCproE5JSjOX84fnLSpfuwxg,زدت ضيعت 3 دقايق اخرين من حياتي في امر تافه,0,2020-10-17T21:02:36Z,p
459,فضاء بنات معسكر,http://www.youtube.com/channel/UC8kgK6yJCp_BkdBYGb8rNRw,هاذي عندها عقدة نفسية من الرجال بيسك محرحرينها اودي روحي ستري روحك مشي قاع الخلق تفرجو فيك وجاية تهدري في ولاد بلادك عرة النساء الله يهدي ما خلق وصاي والله,3,2020-10-17T20:51:09Z,p
460,اولادى حياتى,http://www.youtube.com/channel/UC-G0bA1k2wmMn03eYiibxWA,ياخى رخيسة ماتغرفش تهدر مسمومة مريضة ماتحشمش واش داك تهدرى هاذى الهدرة واش من الفايدة ياخى حالة ياخى,0,2020-10-17T20:42:13Z,p
461,DJAWAD. DJAWAD.,http://www.youtube.com/channel/UCOOHVNy0QoGCIOq1QHZhiIw,روحي ستري روحك ركي عملة تبهديل كبير انت لي مريضة بالرجال لخطر تعرفي روحك مكاش لي يشوف فيك لخطر تشبهي فرس نهر وانت ريحة تخرج ما تحتك روحي دوشي خير قبل ما يشمو فيك ريحتك الفيحة تهدري انت علي سيدك نشوفو بحبك ولا رجلك لي راح تديها بيان بلي هو قوس قزح,0,2020-10-17T20:29:57Z,p
