,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive,Algerian Dialect
2491,Kamilya Kamily,http://www.youtube.com/channel/UChZFrLUiaXmoCNBIx__EdCw,منافقين رانا نشوفهم يا الرب العالي ليوم مراة مع راجلها وكبيرة بالعمر مش صغيرة لي قول صاحبها سمعتو يدوموندي فيها راجلها مسمعوش ومخلياتو للعريانة لل متحجبة التطياح الدصارة ليجات يحبسها الرقم الخرجة واتس فاك وزيد الجرايم لي راهي تصرا وليتو دي مالا منتال وشنو تروح تشكي يقولك الله غالب اهو مصورخ اهو اهو من نيتكم وين وصلنا يا الزح خليتو العبادة وليتو تحاسبو في بلاصة ربي استغفر الله طبعا منحكيش على فية قليلة قلية جدا من المجتمع لي مزالها تخاف ربي وكلين فية لشايفة وعافية ملي حكات عليهم راهم طغاو بزااف ولي تقول العكس تجي توقف وتريبونديلي بالحجة ماشي بالخرطي القتل السرقة الاغتصاب الاعتداءبلد الكفار ماهيش تصرا فيه كما هاك ربي يصلح حالكم اجمعين مالغري مش حاجة كبيرة برك الواحد يقعد مع روحو ومينافقش روحي يا روحي انا واش راني ندير اسكو انا بنادم كما هاك ولا لا تما راح تفهموا بوكو شوز مي شعب الله غالب ملي يزيد وهو يجري طبع طبع معندوش لوقت حتى باه يكاكي روحو,0,2020-10-21T19:06:55Z,p,
2492,Rabie Rable,http://www.youtube.com/channel/UCq4wHQzf6e7SCj5POHg-u2A,واش راها تقول هاذ الصلعة,0,2020-10-21T19:04:55Z,p,
2493,Hamdaoui Abderzak,http://www.youtube.com/channel/UCKGH_y17tJwjPho2E4ANwtA,كلها الاعيب,0,2020-10-21T19:04:36Z,n,
2494,مِرْآة الروح,http://www.youtube.com/channel/UChqrCMF7RXHBm3ViRwFE_4Q,وي كاينه الي على راسو بطحة يحسس عليها الي قاسو الكلام تسمى حسها في جنابو,0,2020-10-21T18:55:06Z,n,
2495,Kikou,http://www.youtube.com/channel/UCAlAf7PXAw7A_f81UF7rU0Q,للاسف عندها الحق,1,2020-10-21T18:48:06Z,n,
2496,Bicha Bicha,http://www.youtube.com/channel/UCKRYAC02MmrLdoJouooss_g,تسبي في اولاد بلادك الرجال علا خاطر ملقتيش شكون المكان,0,2020-10-21T18:47:29Z,p,
2497,Mahyou Tv,http://www.youtube.com/channel/UCSnzqggTeD8iexUVGuxV_Bg,حنا حيوانات مزال تزيدي تشوفي هدا والو,0,2020-10-21T18:41:54Z,p,
2498,اسامة سمسم,http://www.youtube.com/channel/UCVStpSNlU5dyWR0oGuKo4nw,ازي انتاعك حتى البول منبولش عليه,0,2020-10-21T18:41:21Z,p,
2499,Zohra Zola,http://www.youtube.com/channel/UC2BBSzxiK-pxBiC2aL41Cdw,نتي تلبسي لمزير ومبعد تقولي راهوم يكحلو علي,0,2020-10-21T18:34:43Z,p,
2500,TÂKÎ mÿ ñáme îs Tákî,http://www.youtube.com/channel/UCo_c0IMmupy_NYTE2I69oSQ,واش قصفت غير العنوان يا بعصوص,0,2020-10-21T18:33:08Z,p,
2501,winter storm,http://www.youtube.com/channel/UCu2EeEHdzq6AKK49WyHScoA,روحي تعطي نتي فنانة دوك,0,2020-10-21T18:27:09Z,p,
2502,Amani Malek,http://www.youtube.com/channel/UCg0PCiLPnL6XeyecufjYz7A,الرد تيعي على كلام مونيا انا اومن انو كل واحد حر في تصرفاتو خاصة اللبس ادا امر بين العبد الله الي حابة تعري تعري الي حابة تغطي تغطي الله هو يحاسب فقط المهم العبد يلتى بروحو يتحمل مسوولية تصرفاته افعاله بصح باها نلتى بغيري ننصح ناس ترخسني تقولي وش دخلك اديك لا نعيش حيادية ما يهمني حتى واحد الي عينها تعري تعري الله يسهل المهم انا نعيش حدي حد روحي ما ندخل خشمي في حياة اي شخص ما ننصح حتى شخص شكرا,0,2020-10-21T18:20:23Z,n,
2503,Daham Daham,http://www.youtube.com/channel/UCMT0CuUZwVDaPY_9WZSMVSQ,شوفي يامنيش عارف سماك عندكم توالات فالدار ولالا باينة بلي كاينة بصح نتي تدخليها ولا لا هادي متخراش,0,2020-10-21T18:19:42Z,p,
2504,Raouf Bouchou,http://www.youtube.com/channel/UCdRzrdB9qZOXVr5aGVja6WA,نتوما غلين حنا مناش للبيع,0,2020-10-21T18:19:39Z,n,
2505,Ake Ake,http://www.youtube.com/channel/UC5ckZmmd4Sn05UFQb59t6ew,رجال الجزاءر نفتاخر بيهم شمات فيك,0,2020-10-21T18:19:25Z,n,
2506,Anis Hajer,http://www.youtube.com/channel/UCCATaJQdwOq4hMIM-riSm0g,ما ممربياش طفلة,0,2020-10-21T18:18:34Z,p,
2507,bond wolf,http://www.youtube.com/channel/UCx1mqOqUt6gjbs3c8-cJz3Q,انا نحبك خلیك منهم رانی درت علیك فریستایل یا عمری ادخلی لاشان تاعی تسمعی,0,2020-10-21T18:18:15Z,n,
2508,Zoro L'aglaciere,http://www.youtube.com/channel/UCqlB1czap2z3AmTkPeCCQ-Q,الجوابي هو لماذا حذرنا النبيﷺ ونهانا من اكل لحم الحمير واعتبرها فسق وفجور وماذا يحدث لجسدك اذا اكلتها,1,2020-10-21T18:05:08Z,n,
2509,Salme Jamila,http://www.youtube.com/channel/UCOd7EWwIO_GKy-6-Ui8jQ8g,ازبي عندها الف حق وحق وراني امجيني وحدة كرشها لفمها وهوما فتحين عينيهم تمشي مع بابك باين راجال كبير ويخزرو فيك انا مونيا راني معاك 10 10,0,2020-10-21T18:00:05Z,p,
2510,Sälvā døurä,http://www.youtube.com/channel/UCMW6vWyUFSCRZb1-XPeI1Rw,انتوما اولاد والله كامل الهدرة لي تكلمت عليها وقليلة فيكم ياخي تستاهلو كتر من هاك قالت عليكم كباش بلاك الكباش بقيمتهم شويا انتوما قل منها حاشا لبعض,0,2020-10-21T17:53:33Z,p,
2511,fika life tips,http://www.youtube.com/channel/UC27MexlZuld1mVASZ31GmKA,هدرت الحق وش معجبكمش مفهمتش وش لي معجبكمش,0,2020-10-21T17:51:47Z,n,
2512,sweet hadeel,http://www.youtube.com/channel/UCmIRafuem7jgCwSeCrtC4Lw,نتي تحبي تفصفي الشعب الجزايري زعما شايفة روحك حاجة بصح ما تنسايش نتي جزايرية ثاني ربي يهديك,0,2020-10-21T17:46:53Z,p,
2513,Bou Chra,http://www.youtube.com/channel/UCaovjOKezlCyGVep6ZZ83EA,بصح هنا قاستها صح قالت صح,0,2020-10-21T17:43:02Z,n,
2514,معتز ساسي,http://www.youtube.com/channel/UC4nQtoPxVm5RLyP18WUgRoA,انتي ماشي من الجزاير,0,2020-10-21T17:40:17Z,n,
2515,Ben ali Adl,http://www.youtube.com/channel/UC3JpVztFxhrFLnJiTKPqQEQ,كلام صحيح 100بالماءة,0,2020-10-21T17:30:16Z,n,
2516,Klai Nesrine,http://www.youtube.com/channel/UC7haT6OQfakoY-nT8ksJs2A,الله عندها الحق انا راني معاها,0,2020-10-21T17:29:15Z,n,
2517,Rezi Asmaa,http://www.youtube.com/channel/UCMpsFLaDbb4LhQGFblbkBrw,عندها الف حق ربي يهدي الجميع,0,2020-10-21T17:27:59Z,n,
2518,Dida Bonoise,http://www.youtube.com/channel/UC-oa20c4Yd3O71D_6_hTB9Q,عندها الحق كون جيت في بلاصتها اني هدرت كثر من هك,0,2020-10-21T17:24:49Z,n,
2519,Mouna Ghodbanne,http://www.youtube.com/channel/UCK2xsvN55DzvhI5RfKNTdKA,نستعرف بيها تبرد لڨلب,0,2020-10-21T17:19:42Z,n,
2520,kota,http://www.youtube.com/channel/UCG5o-b0CKZAEMiwKYQ-DRog,التبهدايل كامل عندها,0,2020-10-21T17:14:41Z,p,
2521,Fakou Didou,http://www.youtube.com/channel/UC2STvO2W5PKOMmB_8UEkKBQ,اوكان نحكمك سوتك نشرحالك ونديرلك فيها الملح,0,2020-10-21T17:02:43Z,p,
2522,Fleur Zahwa,http://www.youtube.com/channel/UCjmxC7CzKwEp32LdLdeo7Jg,مكذبتش,0,2020-10-21T16:57:58Z,n,
2523,Oppo Poop,http://www.youtube.com/channel/UCn7sEzIdehg5wk1zeKcW5zw,فاتو عليها كامل الي اجون سيكريتي في القرية الافريقية نتاع سيدي فرج,0,2020-10-21T16:57:02Z,p,
2524,Mehdi Zeghou,http://www.youtube.com/channel/UCJIan3nMdocTDQvDaEIccZw,اه يا لالا كل صبع بصنعه او فيقي روحك يا روحي تداوي في العثمانية او ادا ما لقيتيش المعريفه نعاونوك باه تدخلي تداوي ربي يشفيك مسكينة,0,2020-10-21T16:56:15Z,p,
2525,MIXE GAMES,http://www.youtube.com/channel/UCJP90glKlMYTjOimbP7w2tw,والله غير دخلتي روحاك في مشكلة متخرجيش منها الا يوم الدين,0,2020-10-21T16:55:28Z,n,
2526,Rokroka Roka,http://www.youtube.com/channel/UC1ScWMjyqNGoX1-mNa-RcQw,قريت فلجامعة تاع الجزاير جامي تبلاني واحد وخدمت استاذة في الثانوية كان عمري 24 سنة لا ارى في اعين الرجال الا الاحترام لانني وبكل بساطة ملتزمة بحجابي متمسكة بديني اراقب الله في سلوكياتي ولله الحمد والفضل والمنة,349,2020-10-21T16:48:55Z,n,
2527,ميرا ميرا,http://www.youtube.com/channel/UCrLaBskQr5a1mjrt33Yg5WA,الف,0,2021-04-13T21:37:28Z,n,
2528,Yousef Khouse,http://www.youtube.com/channel/UCMbseI1ROTP8KWpRkiuSqqA,متكذبيش يالكذابة,0,2021-03-23T16:15:03Z,p,
2529,Rokroka Roka,http://www.youtube.com/channel/UC1ScWMjyqNGoX1-mNa-RcQw,هه خمي قبل ما تهدري انا راني نهدر على المتحجبات الحقيقيات ماشي على هاذوك اللي يحطو شواوة على راسهم ويلبسو السروالات بالخمار هذوك داروه شباحة هذو امثالك اللي لازم يسكتو لوكان يلبسو حجاب تعصح ويشدو قدرهم ويبعدو على الخامجين والله مايتبلاوهم,0,2021-03-22T21:57:53Z,p,
2530,Just me,http://www.youtube.com/channel/UC2GtnEipc8kHY7-LqPbjsdg,انا شاهدت بعيني نساء باللباس الشرعي يتحرشو بيهم البرا اذا تي كنتي ١ من العباد لي عاشوا في بلاصة مفيهاش الهمج هاذو متعمميش على اساس انو المشكل في لباس المراة خي حالة خي,0,2021-03-22T21:51:50Z,n,
2531,يعقوب جندل,http://www.youtube.com/channel/UC-XwWEv9fcamU3_2HKHE2mQ,بينا ملقيتش ليكسرك الترما,0,2020-10-21T16:42:56Z,p,
2532,Sanfour Roman,http://www.youtube.com/channel/UCsiTpqSZ57c2yfr6bgWRpDQ,هذي باينة تروح طرف لحم معفن اع,0,2020-10-21T16:37:17Z,p,
2533,Cheikh miloud Cheeikh,http://www.youtube.com/channel/UCdtayOsLJ_DRuPXSFoNXq7g,حشا خلق ربي كنيش وخلاص,0,2020-10-21T16:37:11Z,p,
2534,aya aya,http://www.youtube.com/channel/UCAbPJL1rqpicT8F6AI6orQQ,شوفو المقطع كامل راهي تحكي على الناس لي استشفاو في قتل شيماء وقفو مع المغتصب والقاتل وعطاوله الحق ربي يهديهم,0,2020-10-21T16:34:37Z,n,
2535,سعيد تامرت,http://www.youtube.com/channel/UC2Am956xwAQOgkrJeSXMfMg,احذرو منها اصلها ياهودية,0,2020-10-21T16:27:01Z,p,
2536,Islam Islam,http://www.youtube.com/channel/UCCXIs_PcjzQTY__dbum-Zbw,اعطيني وجهك ندير بيه اكسيدو يرحم بابك,0,2020-10-21T16:26:36Z,p,
2537,سعيد تامرت,http://www.youtube.com/channel/UC2Am956xwAQOgkrJeSXMfMg,احذر منها اصلها يهودية,0,2020-10-21T16:25:39Z,p,
2538,سليمة سليمة,http://www.youtube.com/channel/UCgGo51XZFnXVpBq36Jc6T3Q,كي راكي تسبي في الشباب الجزايري نتي معلابلاك بوالو راكي غير تهدري بلا ما تخمي روحي وزيدي تعلمي تقراي وتعلمي تهدري باش تهدري علي الشباب الجزايري لفحل روحي خبي وجهك,0,2020-10-21T16:23:45Z,p,
2539,RAOUF ZOURGUI,http://www.youtube.com/channel/UCnUSSu6yW5BCjL7ofSrqY4w,منيا غير متربية,1,2020-10-21T16:22:01Z,p,
2540,rom ila,http://www.youtube.com/channel/UCSfWAg5ygWnZQ1Bb1EI635w,حيونات هيا انتي متحشميش روحي استري روحك خلاص وليتي مكروها نتاع الجزاير ين,0,2020-10-21T16:21:52Z,p,
2541,Kenzi Lakhdar,http://www.youtube.com/channel/UCkIIdhpwiA8-2OBB_Qwf3LQ,هادي كانت كليا ساروخ ايا حسبت روخا مروخة,0,2020-10-21T16:20:38Z,p,
2542,توفيق رحمون,http://www.youtube.com/channel/UCD4KXi22RwI3w_YNIVxdt9Q,نتيا تحبي تعطي هاذا مكان استرو رواحكم مانريڨوش ابنت لا,1,2020-10-21T16:19:02Z,p,
2543,Meriem Meryoum,http://www.youtube.com/channel/UCrnIKel7w6Gr3aoVOO4F1IQ,مونيا هنا تحبسي بيسك مكانش كيما شاب جزايري متربي يحشم يقادر من وجاي كي جي دير فيديو حنونتي اعرفي كيفاه تهدري,0,2020-10-21T16:09:38Z,n,
2544,Soso Soso,http://www.youtube.com/channel/UChxGpIBKgQSoXtWXlLxB2zA,هي قالتها على نيتها مقصدتش تسب الشعب كامل,0,2020-10-21T16:07:19Z,n,
2545,Faycel Kharchi,http://www.youtube.com/channel/UCna-4gjZCLt6xWGGjVVAZWQ,ياخي خماج شكون لي راهوا سامع بيك يا زيڨوا,0,2020-10-21T16:03:29Z,p,
2546,Mohamed Mouslim,http://www.youtube.com/channel/UC4hx039RLkXbd11bhiZrhlg,خرية انتي شكون يشوف فيك نتاجاتك راهم باولادهم ونزيدك حاجة ماكيش مليحة خلاص,0,2020-10-21T15:59:25Z,p,
2547,Badro Bro,http://www.youtube.com/channel/UCEQdyHLEPVkqc7KYaqCjC1g,عندي شوية زريعة بسباس اذا نزرعها في جبهتك امونية,0,2020-10-21T15:58:12Z,p,
2548,NAZIM FREE FIER,http://www.youtube.com/channel/UCeLpwuhbBpAnQstZ7HZXckA,روحي نحي الماكياج رواحي تقابلي,0,2020-10-21T15:58:09Z,p,
2549,Zaki Ayoub,http://www.youtube.com/channel/UCxIi03faTu_Jj7GQZ8KaLQw,انا مرا ونتي متشرفيش المراة المسلمة لاحياء ولادين لاملة تفوه,0,2020-10-21T15:53:02Z,p,
2550,Kerma Massuod,http://www.youtube.com/channel/UC67q2APMKf2-Qf0aNlQgLHg,نتي شكون يشوف فيك,0,2020-10-21T15:43:38Z,p,
2551,Arwwa76 Anfalle84,http://www.youtube.com/channel/UCM-rNq3EcRcTZrfRU6XLClw,مسكينة لزملها مستشفى الامراض العقلية مازال منزادش لسب جزايري ويطيح بيه ياوحدة الفايحة روحي ستري روحك ومبعد حكي على الاخلاق الرحمةياوحد العايقة لا دين لا حياء لاتربية,4,2020-10-21T15:40:52Z,p,
2552,Kamiliya jiza,http://www.youtube.com/channel/UCPkpIsl-2-qQyMeiYeHh70A,ربي يهدي الجميع,0,2020-10-21T15:40:19Z,n,
2553,Mohamd Sista,http://www.youtube.com/channel/UCh9odJ1m-HpEWuMbdy7umxw,اودي روحي ادي حكايتك وطيري فايحه نتنه بخصتي بروحك تفووه عليك,0,2020-10-21T15:40:09Z,p,
2554,Mayar Ga,http://www.youtube.com/channel/UCeDlLfeQiuAfq3HrutTpGPw,قبل ماتحكي على رجال تاع جزاير غسلي فمك مليح وتاني روحي غسلي وجهك وهزي هديك شعر لي مخبيا في جبينك بيه ياتافها شحال شحال عطاوك باش تهدري هكا يا طماعة شحال,1,2020-10-21T15:37:16Z,p,
2555,ديكورات منزلية حصرية,http://www.youtube.com/channel/UCshbUBJpOjawOgr1t92se9g,جبهتك دايرا كي العقبا لي عيت الشاب خالد,0,2020-10-21T15:35:04Z,p,
2556,Abddelghani Dilmi,http://www.youtube.com/channel/UC3hTIuC4X7baDMe6nx_Afdg,كيفاش عرفتي بلي راهم يشوفو فيك لوكان ماشفتيش فيهم نحير في وحدة كيما هاذي تولي مشهورة لكن المشكل في اعلام العار لي يشوه الصافيين يصفي الخامـ,0,2020-10-21T15:32:25Z,p,
2557,Farid Badis,http://www.youtube.com/channel/UC47AEK3IAePmbPijF3NnuTw,متستاهلش الرد اصلا,0,2020-10-21T15:21:34Z,p,
2558,Habiba Toumi,http://www.youtube.com/channel/UCZgVP-wf-kXPDqDSpcHlDSw,كلامها صح بدون منازع الصح متحبوهش,0,2020-10-21T15:19:00Z,n,
2559,noura Benfatta,http://www.youtube.com/channel/UCKgVkgf7ZFg1fgu6GhPlbPA,الله يصفر لك الوجه وانتي وش ذخلك,2,2020-10-21T15:18:01Z,p,
2560,oum younec,http://www.youtube.com/channel/UCllGtGUd3LcNDgJdMQOLZnw,ناس بكري ساترين رواحم وعندهم قيمة وشرف وشان وحاليا ما ستريش رواحم ولحمهم رخيس مايسوا والو كاين يبزق كاين لي يسخر منهم,0,2020-10-21T15:13:58Z,p,
2561,bydg ftu,http://www.youtube.com/channel/UCwA6HXn78PRUzQtWT9fBtcg,انا كنت بالحمل لابس روب عريضة كرشي خراجة قبل منولد بشوي برك والله ماخلاوني طرونكيل كاين لي صح حيوانات,0,2020-10-21T15:28:43Z,p,
2562,hafsosa bh,http://www.youtube.com/channel/UCLiw0RMGZdrYPujsohyWtKA,روحي ونتي جبهتك قد وجهك مشدة داية عمرك مابدلتيها وتربي غي نتي,0,2020-10-21T15:13:34Z,p,
